"uri","title","popularity","base_popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","n_artists","n_genres","followers"
"1gIci1Gg8qoUW2y3jHBGt3","I",2.45711471178178,48,0.544,0.934,9,-4.597,1,0.0507,0.000189,0.78,0.0644,0.786,143.865,254733,4,1,1,229784
"1gLDqVP5Dt7nJdzfVXzuNI","Mai Più (feat. Nicola Siciliano & Wayne Santana)",1.38537409988493,56,0.757,0.73,10,-4.294,0,0.058,0.26,1.14e-06,0.147,0.37,127.029,175640,4,3,1,236497
"1gQqtmfp9sWORxjuNMrB5k","Sold Out",1.40672617150788,60,0.393,0.76,9,-4.672,1,0.0278,0.00404,0,0.123,0.295,162.09,226000,4,1,1,1049010
"1gT5TGwbkkkUliNzHRIGi1","04:44",2.68035813108221,87,0.261,0.852,9,-4.965,1,0.158,0.139,4.26e-05,0.477,0.431,177.997,284493,4,1,1,6859423
"1gVZRO8RdxbaUuxKNRcFsd","Shake Ya Boom Boom",2.86205971591808,72,0.917,0.869,1,-3.946,1,0.15,0.071,0,0.0623,0.501,104.95,201143,4,2,1,6326814
"1gihuPhrLraKYrJMAEONyc","Feel So Close - Radio Edit",2.64163452207043,86,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4,1,1,22396997
"1gqcqbJY50ort83GWbenPY","Sotto i raggi del sole",5.27699635653898,47,0.799,0.726,7,-7.042,1,0.147,0.384,0,0.604,0.921,124.012,186013,4,1,1,72673
"1hCNU9TyDJRg8ALPqRotQa","Lago ad alta quota",1.8582989063357,51,0.54,0.799,11,-6.61,1,0.0747,0.00337,0,0.168,0.463,82.421,217667,4,1,1,88270
"1hEsEGLZZX4nfwtXmyerbb","Winter Wonderland",9.57902477646002,54,0.7,0.437,3,-11.447,1,0.0544,0.903,0.781,0.125,0.761,120.063,148027,4,2,1,23019
"1hEzQq6JnHXUWLQA1wuG0O","Go Crazy",2.31363836424239,66.66666667,0.814,0.677,5,-6.945,0,0.0876,0.0539,1.66e-06,0.0963,0.378,130.033,160639,4,3,3,2201189
"1hGHHKR7KFF2Wl78LBgKBz","Calamity",2.88497642499936,81,0.542,0.291,10,-14.415,0,0.105,0.94,0.000197,0.105,0.0428,94.882,187560,4,1,1,18400171
"1hNmQc9kFq67hSxA92ODcE","PARADISO VS. INFERNO (INTERLUDE) (con ROSHELLE)",1.01105901643245,62,0.531,0.716,6,-6.825,1,0.464,0.729,0,0.645,0.428,179.702,192882,4,2,2,991118
"1hRFVIy9As8OVRk8B7CrD5","When Love Takes Over (feat. Kelly Rowland)",2.46339619604425,90,0.675,0.862,11,-4.614,1,0.0253,0.0165,0.000427,0.169,0.498,129.967,191000,4,1,1,23636789
"1heFiEa4gPYpsc2e9REdpX","bubb1e 9um",1.41865469096507,73,0.808,0.754,6,-7.364,0,0.111,0.0296,0,0.342,0.646,128.042,118717,4,1,1,1531151
"1hqV0kb6c8Rp9jvJRPcDy7","Medellin (feat. Lazza)",1.4661226602003,75.5,0.709,0.744,7,-6.008,0,0.151,0.0212,0,0.122,0.364,100.49,195821,4,2,1,1778304
"1hwJKpe0BPUsq6UUrwBWTw","Boulevard of Broken Dreams",2.69511939004765,83,0.49,0.679,8,-3.68,1,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046,261267,4,1,1,12888143
"1hz7SRTGUNAtIQ46qiNv2p","GONE, GONE / THANK YOU",1.74055121189099,88,0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,375387,4,1,1,7653566
"1i1fxkWeaMmKEB4T7zqbzK","Don't Let Me Down",3.65300401785826,79.5,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,4,2,2,18653131
"1i33z5GAlMFoWqc1nIgiVV","I Suicidi",5.86435989542312,58,0.735,0.466,2,-8.012,1,0.235,0.711,0,0.166,0.153,119.891,134077,4,1,1,26226
"1i6N76fftMZhijOzFQ5ZtL","Psycho Killer - 2005 Remaster",4.063313240706,72,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,261413,4,1,1,1744963
"1iAyJBksvAI6DQEnzv8l1E","All We Got (feat. KIDDO)",3.94863423457042,75,0.504,0.76,4,-4.246,1,0.0426,0.286,0,0.151,0.64,183.933,190218,4,2,2,2859991
"1iIhGHzzrzqQfuNkFI2qAn","Any song",7.34196516294199,65,0.874,0.787,10,-2.416,0,0.129,0.118,0,0.11,0.896,108.007,227227,4,1,1,1125436
"1iSqfoUFnQwV0QW1EfUit8","Suicidal",2.01542300843456,80,0.735,0.369,9,-9.682,0,0.0688,0.334,0,0.126,0.235,140.004,222997,4,1,1,6988715
"1iWHabUgUuuKLBa0TzTHfk","A Whole New World (End Title) - From ""Aladdin""",3.35813170641508,72,0.302,0.414,2,-8.16,1,0.0319,0.0575,0,0.0861,0.105,110.508,242956,4,2,1,18400171
"1iZgzgmsFsi0deffe0rleB","Fly Me To The Moon (In Other Words)",2.73616375714518,78.5,0.612,0.197,5,-14.878,1,0.0438,0.461,5.09e-06,0.0516,0.25,117.91,149640,4,2,1,5289098
"1ifsyZ9Ll4ObUDktKQXNXe","Chanel",0.523135137128389,67,0.654,0.783,5,-5.008,1,0.0691,0.0634,1.25e-06,0.717,0.411,90.017,188000,4,1,1,435006
"1imeWHjjx6mKRfIx8QbCV7","GENERAZIONE X",0.373736065728922,67,0.627,0.896,2,-4.375,1,0.0712,0.0045,9.61e-06,0.162,0.469,93.505,159851,4,1,1,751346
"1ioNhImsVeB6VaLK6kBN97","AMIRI BOYS (feat. Capo Plaza)",1.21064613187935,68.5,0.621,0.649,8,-5.674,1,0.504,0.0597,0,0.109,0.492,89.999,155027,4,2,1,3100308
"1irNq01v47LtsN49O5EZiA","E",-1.05866081058307,4,0.139,0.862,5,-27.908,1,0.0563,0.869,0.845,0.729,1e-05,149.517,60029,3,1,1,27
"1is8gU4RVcN4J8xItxWoOY","I GUESS I'M IN LOVE",2.28436483475561,77,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,204094,4,1,1,676525
"1itMfXkMWipjKmwA4E9mvP","Punk",0.60339838981978,70,0.657,0.438,9,-5.587,1,0.0314,0.526,0.00287,0.138,0.349,133.857,233760,3,1,1,572724
"1iuHKJCGBLiQ9Eaz0nY62z","h",-1.0182600119476,29,0.271,0.286,1,-10.347,0,0.051,0.941,0.787,0.0932,0.0659,117.238,266387,5,1,1,124
"1iy79OEzOQIQvD2z8vwlll","Alcott Zara Bershka",4.15420140530157,71,0.632,0.445,11,-10.932,0,0.0528,0.605,0.00359,0.249,0.55,131.01,166500,4,1,1,201528
"1j2TguieEDpBDQJstj3HxY","Maa on niin kaunis",-1.04527265602954,24.75,0.235,0.34,4,-13.712,1,0.0432,0.991,0.281,0.202,0.142,67.736,135473,3,4,1,41657
"1j3VjKHnIENqNvoZYOhHgI","Interlude (Ora è la mia ora)",0.375142085317592,75,0.764,0.564,1,-6.678,1,0.293,0.145,0,0.103,0.595,80.085,135507,4,1,1,3100308
"1j4RNbl6dir5n9xp2B7LVN","Siamo Qui",2.7891049683004,69,0.412,0.846,7,-4.963,1,0.0372,0.0347,0,0.138,0.214,164.081,277013,3,1,1,2530903
"1j4kHkkpqZRBwE0A4CN4Yv","Dusk Till Dawn - Radio Edit",3.09810489219229,86,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000,4,2,1,21901445
"1j6CwAJS2PTMvDYp33zpWP","H2O",1.37410564628236,86.5,0.717,0.608,0,-7.826,1,0.31,0.394,0,0.351,0.827,139.783,139254,4,2,1,33466773
"1jDJFeK9x3OZboIAHsY9k2","I'm Still Standing",4.10412978187433,91,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,183440,4,1,1,8456263
"1jHZiUutQ4CXjyQrP6m8MD","Block",4.57131680513954,66,0.793,0.856,8,-4.086,1,0.035,0.218,0,0.453,0.769,129.961,156735,4,2,2,90031
"1jJMhPp0Rm6lAi077PXeEQ","Cin Cin",2.91584761040601,61,0.701,0.634,1,-4.16,1,0.0344,0.261,0,0.131,0.371,121.047,180094,4,2,2,430154
"1jaTQ3nqY3oAAYyCTbIvnM","WHATS POPPIN",2.36833924783812,88,0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,139741,4,1,1,1405834
"1jcm8V5YQWAZrSMSkzCg6o","M",4.27965269680819,40,0.76,0.535,6,-8.884,1,0.353,0.0692,0,0.0951,0.9,98.679,198367,4,1,1,6351
"1jdSQIHOSFxVqDSsSDTM8m","Machete Mob (feat. Lazza, Nitro, Hell Raton & Jack The Smoker) - prod. Low Kidd",2.87719799733205,60.6,0.692,0.746,5,-5.07,0,0.313,0.11,0,0.176,0.447,100.881,227179,4,5,1,712487
"1jdotZBW7ybF2wf6896occ","Sola Una Volta",3.85287533600979,52,0.766,0.7,1,-8.188,1,0.0404,0.0287,0,0.0424,0.568,99.966,241947,4,1,1,321452
"1jga15eYrlNMUMqcJ2GLiK","Macarena (feat. Offset)",2.19546711738924,81,0.864,0.618,11,-5.54,0,0.0503,0.141,0,0.182,0.305,124.059,158043,4,2,1,4602336
"1jhHPnmgZepKU8qX4VhRZ0","Rondini Al Guinzaglio",3.22346600400784,72,0.505,0.579,2,-7.231,1,0.0324,0.576,0,0.0903,0.439,141.655,240739,4,1,1,2572169
"1jlpu4J5gBLoeXWeQ2IxID","Pensavo Di Ucciderti (feat. Luchè)",2.54216087105969,71,0.609,0.722,2,-6.436,0,0.186,0.367,0,0.142,0.521,140.019,191357,4,2,1,629141
"1jo3TwNGCXfNdB5uba3ZVv","Killshot",1.72578283327693,94,0.893,0.651,0,-8.647,0,0.367,0.0995,0,0.371,0.6,105.835,253580,4,1,1,50789465
"1jzDzZWeSDBg5fhNc3tczV","Paranoid",4.27968502413046,75,0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,168440,4,1,1,5844091
"1k0JKR7dqOhNAhE2U3l8tJ","Me Gusta",1.65567342310597,57,0.758,0.868,5,-3.97,0,0.0376,0.0193,0,0.129,0.814,96.004,194075,4,2,2,387646
"1k1Bqnv2R0uJXQN4u6LKYt","Ain't No Sunshine",3.78118234761261,76,0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,125093,4,1,1,1244825
"1kBJyicjEX4kHWWmMxtGFx","Se non mi trovi - Unplugged Version",9.00423842724694,45,0.739,0.698,1,-5.458,1,0.0493,0.596,0,0.118,0.621,99.96,139546,4,1,1,7127
"1kCYJRxtgh7LHehHLIcIiZ","Sono Già Solo",3.18347744525932,59,0.364,0.901,9,-5.362,0,0.112,0.00429,0,0.947,0.321,170.488,206493,4,1,1,697905
"1kI7mZAziaRfBeAOraRW1i","Dorado (feat. Sfera Ebbasta & Feid)",3.0348050538202,76.66666667,0.821,0.762,11,-3.276,0,0.0569,0.501,0.00117,0.162,0.645,99.981,178045,4,3,3,4602336
"1kK6DwzyXJSp58u5HYWwuD","Go Loko (feat. Tyga, Jon Z)",3.57747366202644,79.33333333,0.88,0.67,2,-5.177,1,0.0468,0.325,4.17e-06,0.0662,0.131,101.008,299227,4,3,2,6427957
"1kLwHISN4aeuaQB27D9uzd","Il Cielo Contromano",6.29445395572919,58,0.523,0.655,8,-7.358,1,0.0454,0.0898,0,0.172,0.3,141.868,189174,4,1,1,259212
"1kPpge9JDLpcj15qgrPbYX","Good Time",4.43817159815063,75,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,205933,4,2,2,4852902
"1kSspMQ30u9gHEiRlXvlMm","Due anni fa",3.06039452847613,48,0.355,0.397,8,-12.637,0,0.0638,0.654,0,0.0626,0.509,168.601,160248,3,1,1,8577
"1kZtyxJakwddLIxfEDDXEx","ALDO RITMO",3.52239302291117,77,0.807,0.804,1,-6.324,1,0.173,0.157,0,0.0811,0.532,119.992,160500,4,1,1,2134380
"1khmgu0pveJbkbpbkyvcQv","La Romana",2.39363063580787,90,0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,300579,4,2,1,41532395
"1kjlvSooYR4OusrBNQHRLm","Maleducata (Baby 3 Official Soundtrack)",2.01504844564111,67,0.666,0.853,11,-4.044,0,0.0717,0.0219,0,0.146,0.616,129.92,172795,4,1,1,751346
"1klDPm7SfsS32hl7KHV9iy","Stuck In A Moment You Can't Get Out Of",2.28692236133463,82,0.526,0.665,4,-4.997,1,0.0243,0.407,0.000271,0.169,0.285,158.493,273467,4,1,1,9202175
"1ko2lVN0vKGUl9zrU0qSlT","Just the Two of Us (feat. Bill Withers)",5.36516699268256,73.5,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,438493,4,2,2,1244825
"1ktyKCzfI8hooCJP3X2yP5","uNa DiReZioNe giUsTa",3.35189576061879,65.66666667,0.409,0.647,10,-7.698,1,0.212,0.303,0,0.332,0.523,196.426,215517,4,3,2,1531151
"1l7dzsy6FkpgDISAzCwDuK","Quando un amore se ne va 2.0",1.79412515388064,49.5,0.516,0.636,0,-8.307,0,0.0667,0.47,0,0.131,0.494,86.481,223320,4,2,1,93862
"1lAJUXyP5S2dUYHer1xBas","Drunk And Nasty (feat. Sharc)",2.77150035500241,68.5,0.779,0.487,1,-8.642,1,0.165,0.28,0,0.166,0.0915,127.049,299971,4,2,1,581288
"1lJ6h7wUkiPn6edT1qnvD6","Ad occhi chiusi",1.75674021720571,68,0.335,0.636,8,-6.405,1,0.0458,0.0478,1.48e-06,0.115,0.3,75.614,250787,4,1,1,1300410
"1lNop22I4dLz5MYuc60fUX","La guerra di Piero",3.42360663106204,63,0.666,0.355,1,-14.055,0,0.217,0.909,1.68e-06,0.0944,0.781,107.032,181893,4,1,1,869530
"1lOe9qE0vR9zwWQAOk6CoO","Ransom",3.09443139187228,84,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131240,4,1,1,4658490
"1lWWoec2z1j88GRblI5anV","ZITTI E BUONI",0.797071646776228,86,0.62,0.944,4,-3.082,0,0.0863,0.0014,0,0.733,0.592,103.024,192655,4,1,1,5076272
"1lethytswFEKkvfNIjdCC1","help_urself",8.95572965828407,66,0.413,0.624,11,-10.353,1,0.0682,0.00859,0.0178,0.132,0.0814,82.516,139652,4,1,1,37337
"1lgQsv4a6P5DFdKYOhctGs","HD",1.0599891925146,71,0.662,0.475,2,-8.776,1,0.278,0.0827,0,0.13,0.225,142.134,192641,4,1,1,218991
"1lqMLr9Wj7SM2F9AikGcxN","Hurricane",4.16410604637014,77,0.509,0.827,0,-7.715,1,0.079,0.0409,0,0.12,0.743,135.601,512733,4,1,1,5449948
"1m0UFnuTktOkksvjbF9z0m","Ramenez la coupe à la maison",4.09438563476488,71,0.808,0.661,0,-6.237,0,0.0395,0.0358,0,0.138,0.804,107.992,235556,4,1,1,1311997
"1m69ELEgE6k5ZWsap40ozt","Se Preparó",2.30103305096811,91,0.739,0.821,1,-4.233,1,0.0852,0.222,9.6e-06,0.311,0.693,171.077,188080,4,1,1,30673405
"1mG8VynhqySA52bALfYrvO","Sal y Perrea - Remix",3.26788192774834,90.66666667,0.819,0.955,7,-0.521,0,0.0908,0.161,2.08e-05,0.289,0.725,89.959,226500,4,3,1,31610457
"1mH6tZC6iXIHPI6EixCwxw","I Wish It Could Be Christmas Everyday",15.5945312924246,70,0.383,0.914,9,-6.43,1,0.0515,0.00422,1.4e-05,0.444,0.528,139.955,278947,4,1,1,32831
"1mItEeAlTepKfWUOpu8h6b","Parole di ghiaccio",2.14699626380212,70,0.417,0.879,0,-4.43,0,0.243,0.214,0,0.0811,0.704,87.437,231656,4,1,1,1374030
"1mKXFLRA179hdOWQBwUk9e","Just Give Me a Reason (feat. Nate Ruess)",3.22227075362866,76,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4,2,2,12386830
"1mNvijqTFRqisyURrtrhwa","Y Que Fue?",3.55008811397536,62,0.889,0.651,1,-6.563,1,0.0599,0.0512,0.0116,0.0955,0.874,132.938,163759,4,1,1,190401
"1mSdbey7RstGLY2udgXv74","Essence (feat. Justin Bieber & Tems)",2.6233125208275,84.66666667,0.835,0.691,0,-5.828,1,0.113,0.0159,1.44e-05,0.108,0.581,103.999,263289,4,3,2,54848934
"1mXVgsBdtIVeCLJnSnmtdV","Too Good At Goodbyes",3.73784196919239,88,0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,201000,4,1,1,18416150
"1mYShF0Y73yoKtpMwED679","fuck 3x",1.77567726284195,73,0.654,0.814,5,-5.472,0,0.0808,0.0699,0,0.107,0.687,180.074,161266,4,1,1,1531151
"1mbwBreiAlhsCNw3dxeMY9","Riposa in pace (feat. Drast)",6.23768337241893,60.5,0.555,0.711,7,-4.922,0,0.0791,0.334,0,0.153,0.231,149.91,156800,4,2,1,257510
"1mdZQZLNsckGDRYn1I6qUS","L",-0.0378777009539285,11,0.568,0.0944,7,-14.229,1,0.0977,0.996,0.961,0.112,0.412,97.455,50051,1,1,1,15
"1mnzEEYbu8dtwi8xBCLAbS","Night Zombie",3.87029376580839,15,0.625,0.692,9,-5.567,0,0.0528,0.0198,0,0.11,0.375,111.933,162857,4,2,1,53
"1moEucbMhmAK6KVPoNw6ms","Christmas Time Is Here",2.5065799319553,79,0.369,0.3,0,-11.994,1,0.0317,0.921,0.000718,0.168,0.24,75.745,210907,3,1,1,1338124
"1myKwR6JbIvo1iKY8nOzbc","Senza Parole",2.71688858810114,69,0.416,0.668,2,-5.074,1,0.0351,0.0154,0.000635,0.248,0.28,79.991,282720,4,1,1,2530903
"1n16h52XziJJhIvWAIlz6k","Na Catena (feat. Roshelle)",1.19598863279226,60.5,0.65,0.605,1,-9.483,0,0.148,0.279,0,0.108,0.558,100.823,165743,4,2,2,681426
"1n4esvV7r2y5heDizjTj14","Voci - Namanama Version",2.09686262493812,66,0.533,0.447,11,-8.891,1,0.0272,0.0865,0.0244,0.144,0.0664,92.978,226780,4,1,1,710976
"1n7xFAY4xoPeqRvrkzAtsw","Good Old-Fashioned Lover Boy - Remastered 2011",2.76813877456861,90,0.543,0.461,3,-6.724,1,0.0302,0.577,0,0.0563,0.385,96.803,173173,4,1,1,38849077
"1nBVvwpv68eWfbYVYcURQ9","S",2.3944004510067,67,0.445,0.558,10,-7.117,0,0.259,0.674,4.7e-06,0.175,0.294,74.041,170609,4,2,2,218991
"1nQRg9q9uwALGzouOX5OyQ","Radio Ga Ga - Remastered 2011",3.10776686788418,90,0.744,0.502,5,-7.719,1,0.0359,0.183,0.000228,0.189,0.66,112.344,348227,4,1,1,38849077
"1nZzRJbFvCEct3uzu04ZoL","Part Of Me",3.30463120523324,88,0.678,0.918,5,-4.63,1,0.0355,0.000417,0,0.0744,0.769,130.028,216160,4,1,1,20221146
"1nahzW3kfMuwReTka28tH5","Hold On",2.58862039606883,98,0.658,0.634,1,-6.068,0,0.0431,0.0104,0,0.12,0.302,140.002,170813,4,1,1,54848934
"1ndyl3wJCFs872XZ3ztPk6","DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",2.60428782691843,84.33333333,0.743,0.709,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.001,258600,4,6,2,11746195
"1nt9UH3Bzu3wMCgE0LudzZ","Te penso ancora",2.09233186443271,72,0.618,0.433,0,-10.395,1,0.337,0.819,2.38e-06,0.0959,0.378,78.892,148875,4,1,1,1249093
"1nvWxMmYvr54Rf4Nr4nBlD","MI STO SUL CAZZO",1.98656673643333,73,0.603,0.642,7,-7.091,1,0.185,0.308,0,0.116,0.418,85.338,184235,4,1,1,1719801
"1nzkpbmH6aUtdCmLOifhHM","Nevica",2.54361447549008,60,0.758,0.541,11,-8.385,0,0.321,0.0202,0.000235,0.281,0.547,145.004,133000,3,2,2,35320
"1o3LMdo7cBHC6AIlBjKPjO","Ballata dell'amore cieco (o della vanità)",2.97061678863937,63,0.447,0.306,9,-10.638,0,0.0618,0.797,0.000693,0.0851,0.786,166.964,180920,4,1,1,869530
"1o3hgrxrtzKjsF36oLtook","Paradise Lost",1.12121823287655,73,0.757,0.545,1,-6.918,0,0.0968,0.129,2.16e-05,0.291,0.556,156.08,164119,4,1,1,1814554
"1oHClQEgDmmbcEx12Kc5nZ","4 Minutes (feat. Justin Timberlake & Timbaland)",3.01818077204763,80.33333333,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,189693,4,3,1,11535118
"1oMZnVIuo6GmUNnemu8sLu","NEMESI (feat. BLANCO)",3.41046268610508,80.5,0.736,0.736,0,-7.597,0,0.0641,0.136,0.000345,0.0753,0.333,120.02,175627,4,2,2,1518528
"1oQWGp6FyooiBZtZdEKEJv","Fabio Volo",0.288523364710131,73,0.98,0.397,1,-10.081,1,0.0935,0.0447,0,0.208,0.701,116.022,204828,4,1,1,1814554
"1oYYd2gnWZYrt89EBXdFiO","Message In A Bottle",4.45528442297364,78,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,290280,4,1,1,4639363
"1oew3nFNY3vMacJAsvry0S","Me And My Broken Heart",4.36119859351265,65,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084,193733,4,1,1,702581
"1of8D9YF8T2nkLuk30JZNX","Iris (Tra Le Tue Poesie)",4.01456732944794,57,0.721,0.596,1,-7.837,0,0.0231,0.229,0,0.193,0.434,97.934,238413,4,1,1,668008
"1ojRut8t5RYNmLpJkEdJ3V","I WANNA BE YOUR SLAVE (with Iggy Pop)",3.55074644795863,76.5,0.758,0.669,1,-3.838,1,0.0388,0.00659,0,0.0657,0.96,132.51,171901,4,2,2,5076272
"1opt74wELeXUL7l91Iej1s","Qui piove",0.352981619949561,32,0.62,0.658,10,-7.784,1,0.0733,0.237,0,0.0922,0.512,129.919,149326,4,2,1,1179
"1p9E8WC4aTSzArtqdQI1F5","Senza Pensieri (feat. Loredana Bertè & J-AX)",3.6682781912173,57.33333333,0.822,0.856,9,-4.354,1,0.0353,0.165,4.12e-05,0.0779,0.692,114.983,185935,4,3,2,1913648
"1pBFEy8cz0Fq4Pru0c4awd","Save Me - Remastered 2011",2.00397556460856,90,0.507,0.452,7,-6.8,1,0.0269,0.359,0,0.109,0.322,81.632,229920,3,1,1,38849077
"1pHVfiNHMMZYquR35fTZdM","I'm Going Slightly Mad - Remastered 2011",1.49453342463519,90,0.639,0.83,9,-6.322,0,0.0544,0.583,1.38e-05,0.189,0.299,115.64,262933,4,1,1,38849077
"1pjvlYOMIg1NhGQbM6iwrY","Light It Up (feat. Nyla & Fuse ODG) [Remix]",3.67573888523444,68.33333333,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138,4,3,3,6254721
"1qCQTy0fTXerET4x8VHyr9","What A Wonderful World",4.64955478923483,79,0.399,0.258,5,-16.028,1,0.033,0.792,1.86e-06,0.128,0.192,108.174,137520,3,1,1,2419245
"1qDrWA6lyx8cLECdZE7TV7","Somebody That I Used To Know",4.98716348577674,72,0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,244885,4,2,1,2290181
"1qMx707PFdFXdwLvcUTNz3","Non Avere Paura",2.00058944478258,62,0.568,0.678,0,-6.185,1,0.0366,0.428,0,0.107,0.241,104.992,247478,4,1,1,191744
"1qPsB0l91WTihn2frpYkKl","MILLE SPINE",1.06429401369203,69,0.693,0.493,9,-8.572,1,0.096,0.371,0,0.14,0.534,130.026,153613,3,1,1,470030
"1qRA5BS78u3gME0loMl9AA","For What It's Worth",5.8755753481783,63,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,153693,4,1,1,609066
"1qRgEKIeSrMcS62Ji4g8VT","Sad Boy (feat. Ava Max & Kylie Cantrall)",3.40494498274281,76.25,0.717,0.692,1,-5.971,0,0.0723,0.0675,0,0.088,0.524,102.996,141204,4,4,2,4674665
"1qlXnZMBaCDC8SI1sQJ3U6","Faded",2.70572269823726,71,0.86,0.476,9,-7.193,0,0.0487,0.00844,0.123,0.124,0.588,124.957,223485,4,1,1,741698
"1qwno7xb5mJe71xtMS6jl2","High Enough",3.04194826969833,75,0.606,0.62,0,-5.005,1,0.0298,0.0301,0.0916,0.167,0.543,88.984,231600,4,1,1,453858
"1qylvO4iCIZZcqc4TqSjTZ","Zombie - Acoustic Version",3.45365173501663,76,0.469,0.427,4,-7.954,0,0.0241,0.00414,3.77e-05,0.128,0.0821,84.053,241560,4,1,1,2706123
"1r1fPuhj9H4VdXr7OK6FL5","CASTLE OF GLASS",2.17015159583796,87,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108,205400,4,1,1,20780804
"1r7UK61NfEp0dPscWav94I","Barbie",3.52171187048366,60,0.906,0.571,8,-6.335,1,0.277,0.0664,0,0.0689,0.709,148.018,165811,4,4,2,218991
"1r9xUipOqoNwggBpENDsvJ","Enemy (with JID) - from the series Arcane League of Legends",4.64389627958481,87.75,0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,173381,4,4,3,37486645
"1rIKgCH4H52lrvDcz50hS8","Lush Life",2.67666547092689,79,0.694,0.712,7,-3.923,0,0.046,0.132,0,0.211,0.799,98.023,201122,4,1,1,9582645
"1rlIrbWboTRGeKfHhgbJRZ","FLIP THE SWITCH (feat. Drake)",1.65682020374804,90.5,0.853,0.637,3,-5.924,0,0.331,0.129,0,0.267,0.496,86.048,156195,4,2,1,59845429
"1rllwbZiVbf8z0GqpYgFek","Wicked Game",2.24753435255608,66,0.475,0.415,9,-8.962,1,0.0291,0.447,9.73e-06,0.212,0.192,112.485,260818,4,1,1,710976
"1rqb2FCXVn2HNL1afJEnTr","9 and Three Quarters - Run Away",1.33497050756923,81,0.639,0.756,1,-4.42,1,0.0606,0.0055,0,0.13,0.531,128.931,211867,4,1,1,5265446
"1rqqCSm0Qe4I9rUvWncaom","High Hopes",3.07307026461846,82,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947,4,1,1,11098752
"1rv46mRwDqMEhOBZ7vODg3","It's Beginning to Look a Lot like Christmas",2.16776714483971,93,0.331,0.223,4,-11.274,1,0.0338,0.88,5.92e-06,0.343,0.355,92.896,207200,3,1,1,4944547
"1s9i7W8zx7Nxx78MUIsvjV","Outro",3.09638353244928,73,0.162,0.256,2,-11.296,1,0.0346,0.0332,0.0923,0.0621,0.0784,108.893,247027,4,1,1,1994972
"1sEC3X76vXgpsgnfaXEMwR","The First Noël (with Faith Hill)",3.59522250126958,72,0.194,0.296,3,-10.429,1,0.0322,0.741,2.82e-05,0.0862,0.121,91.547,273573,3,2,2,1456525
"1sFWEpf1aPYN576LS1aa4Y","Silent Night",3.38371276168146,90,0.172,0.363,10,-11.667,1,0.0343,0.812,0,0.113,0.236,174.903,219293,3,1,1,7336768
"1sTsuZTdANkiFd7T34H3nb","Human",3.3938965516304,81,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373,4,1,1,6329825
"1sWeSMifj6Z6kZyI6z3bRc","Warriors",2.88847131616387,92,0.365,0.851,4,-6.238,0,0.0645,0.0964,0.003,0.237,0.309,78.086,171040,4,1,1,37486645
"1sajOsIfI8ncxrb1I7Ak5D","El Anciano y el Niño",2.49001690725344,61,0.697,0.718,10,-5.762,0,0.327,0.556,2.61e-05,0.0938,0.787,85.763,198221,4,1,1,63614
