artist,popularity,base_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,n_artists,n_genres
5PN2aHIvLEM98XIorsPMhE,75,63,0.675,0.649,5,-10.271,1,0.0319,0.0204,0,0.0959,0.596,116.624,228000,4,1,1
5pnbUBPifNnlusY8kTBivi,58.5,76.65,0.4945,0.847,6,-5.6965,0.5,0.317,0.3185,0,0.2195,0.6685,118.215,235299,2.5,3.5,1
5PokPZn11xzZXyXSfnvIM3,77,68,0.459,0.427,7,-7.734,1,0.0267,0.114,0,0.168,0.354,139.902,195493,3,1,1
5PoZtBo8xZKqPWlZrIDq82,82,69.66666667,0.722,0.893,0,-3.255,0,0.0475,0.0441,1,0.0673,0.439,119.932,116750,4,3,2
5PTDGbHPxxXf81RrubpIOO,73,61,0.893,0.823,5,-3.708,0,0.122,0.0714,0,0.0509,0.902,128.009,245467,4,5,1
5Pwc4xIPtQLFEnJriah9YJ,70.4,82.05,0.6211,0.7331,4.6,-6.1033,0.8,0.03876,0.11188,0,0.1924,0.443,122.2079,202582.9,4,1.3,1.3
5pXe6yFchq1oyYK3rq2A8i,68.5,74,0.627,0.7625,4,-4.56725,0.5,0.038325,0.1773,0,0.160825,0.5715,151.93675,167162.5,4,2.5,2
5q3dEXWaAsS0FyNelUR4Vq,64,63,0.769,0.84,7,-5.98,1,0.12,0.0509,0,0.343,0.526,120.073,185987,4,2,2
5q9adPv91NFr8q2ZcKmX0V,37,50.5,0.733,0.617,5,-5.836,0,0.186,0.152,0,0.0783,0.452,94.999,216480,4,2,2
5qb86qN957XzNFqLLCHHE9,1,29,0.271,0.286,1,-10.347,0,0.051,0.941,1,0.0932,0.0659,117.238,266387,5,1,1
5qCyXpKzmfALxKmHIaeYXB,31,16,0.628,0.0451,10,-15.377,0,0.373,0.256,0,0.391,0.733,167.712,59661,3,1,1
5QdEbQJ3ylBnc3gsIASAT5,84,83,0.739,0.74,5,-5.86,0,0.333,0.0045,0,0.161,0.488,75.575,279853,4,4,2
5QGswxSXQUHzQoc2r9hVPI,68,63.83333333,0.747,0.34,2,-11.05,0,0.451,0.864,0,0.103,0.752,91.928,112199,4,6,2
5qNAUJ5fbz4a9oRZYBjNga,4,2,0.74,0.274,5,-12.696,1,0.0472,0.984,1,0.217,0.764,119.966,88000,4,1,1
5qrOGZQTVQxv74Kqo9sszP,23,37,0.55,0.00586,0,-26.479,1,0.0642,0.991,1,0.103,0.437,119.643,119893,4,2,1
5qYCZ5FQuzZSjOnesvuYiD,70,66.5,0.71,0.662,10,-5.947,0,0.175,0.42,0,0.0723,0.755,130.037,181510,4,2,2
5r1OHaNjhzMOn1J4lPi1SR,53,52.33333333,0.691,0.444,0,-8.641,1,0.0441,0.203,1,0.115,0.376,112.053,175614,4,3,3
5R42oko4xV2U7uqlZXbzqk,43,46,0.547,0.6,10,-9.064,0,0.326,0.0828,0,0.0872,0.507,94.4,155745,4,1,1
5R7K1GezC0jy24v1R2n4x3,15,46,0.4,0.697,7,-9.231,1,0.0855,0.0789,1,0.0859,0.0751,145.993,394533,4,1,1
5rGbtFeEVjymN6xzE8opA6,76,62,0.724,0.269,5,-15.465,1,0.0456,0.388,0,0.0808,0.866,86.042,233023,4,1,1
5rGrDvrLOV2VV8SCFVGWlj,68.14285714,77.26190476,0.758,0.820714286,6.571428571,-4.556857143,0.285714286,0.064357143,0.065517143,0,0.151342857,0.606714286,120.7231429,157145.1429,4,2.428571429,2.285714286
5RiGhrEoM1SBjZoY25lCfe,56.83333333,62.5,0.6515,0.604833333,6.166666667,-7.688666667,0.5,0.195833333,0.393666667,0,0.228416667,0.526166667,134.595,188418.5,4,1.5,1.166666667
5RKIgnQviPIjGbSiLnu14O,41,36.66666667,0.762,0.519,6,-9.468,0,0.332,0.0631,0,0.12,0.592,109.445,141312,5,3,2
5Rl15oVamLq7FbSb0NNBNy,80,82,0.749,0.461,10,-2.961,0,0.0416,0.0516,0,0.0738,0.42,139.02,204887,4,1,1
5RN8L3RHQZ87m7gNWUyFmu,48,39,0.445,0.666,0,-6.416,1,0.0299,0.0855,1,0.124,0.264,112.714,250480,4,1,1
5rRcnWrevHgbuWjl7Lhft7,51.5,55.75,0.745,0.7805,7.5,-4.2815,0,0.06185,0.06116,0,0.178,0.535,116.0055,143034.5,4,2,2
5RRPSRJpISAWEPOeSfYuhV,49.33333333,58,0.613444444,0.637222222,4.666666667,-9.762111111,0.888888889,0.076211111,0.1843,0,0.214933333,0.707555556,125.5162222,246522.8889,4,1,1
5rSXSAkZ67PYJSvpUpkOr7,76.5,79,0.6925,0.7605,8.5,-5.62075,0.25,0.0303,0.128775,0,0.149425,0.6145,112.7915,231663.5,4,1,1
5rvubrGTRPAX7N3RZZ9wS0,13,46,0.699,0.436,3,-6.759,1,0.0366,0.852,1,0.12,0.317,80.021,156166,4,1,1
5RXnKYBIxi8zcFNCz03T71,58,56.5,0.675333333,0.799666667,5.833333333,-4.374833333,0.833333333,0.077633333,0.11215,0,0.259033333,0.622233333,118.1538333,167154.1667,4,2.5,1.333333333
5SbkVQYYzlw1kte75QIabH,77,66,0.855,0.587,8,-4.589,1,0.0336,0.0505,1,0.105,0.64,111.97,177466,4,1,1
5SHDHLDBneSJWuVN8DAShg,49,45,0.663,0.772,0,-6.405,0,0.0703,0.554,0,0.123,0.441,112.895,161283,4,1,1
5SHRnc9Tl14jqVV0CTr49B,60,50,0.421,0.863,11,-5.36,1,0.112,0.111,0,0.093,0.342,149.152,199384,4,1,1
5SHxzwjek1Pipl1Yk11UHv,80,81,0.733,0.96,7,-3.597,1,0.0295,0.0514,1,0.287,0.811,124.01,189672,4,2,2
5SulO4l40qDuV9zUGLZx7n,58.6,72.36640212,0.717488889,0.685688889,4.644444444,-6.443933333,0.555555556,0.212517778,0.169087644,0,0.14492,0.432782222,120.8449778,194609.4444,4,2.511111111,1.355555556
5sWHDYs0csV6RS48xBl0tH,68,76,0.688,0.349,6,-7.182,0,0.27,0.241,1,0.374,0.433,169.773,144000,4,1,1
5SXuuuRpukkTvsLuUknva1,80,83,0.698,0.503666667,4,-7.037333333,0.666666667,0.303,0.256333333,0,0.188333333,0.116366667,128.3543333,223427,4,1.333333333,1.333333333
5T0MSzX9RC5NA6gAI6irSn,68,63.83333333,0.747,0.34,2,-11.05,0,0.451,0.864,0,0.103,0.752,91.928,112199,4,6,2
5t5FqBwTcgKTaWmfEbwQY9,69,66.5,0.495,0.926,8,-4.589,0,0.323,0.0384,0,0.348,0.642,159.922,227454,4,2,1
5tBnK7LvBMgvkXuePtfywp,57,56,0.695,0.6835,8.5,-7.861,0.5,0.313,0.185,0,0.11235,0.349,90.366,205459,4,1.5,1
5TcbMnBEYtqVnqXSL1TWPw,42,37,0.655,0.531,0,-5.65,1,0.0299,0.197,0,0.0373,0.462,94.953,227318,4,2,2
5tLx2xpkiHdzvX9CIymCfR,74,63.5,0.625,0.829,8,-5.221,1,0.0976,0.301,0,0.107,0.131,109.976,201509,4,2,2
5tusfwYTSzhe2meWRNp9tj,30,37,0.617,0.696,9,-6.41,0,0.225,0.704,0,0.294,0.775,86.835,193734,4,1,1
5TYxZTjIPqKM8K8NuP9woO,78,70.66666667,0.823,0.723,4,-4.778,0,0.229,0.311,1,0.0998,0.505,83.97,198493,4,3,1
5UDVWn0B05Byco8on2CAFT,23,32,0.28,0.909,8,-5.86,0,0.051,0.417,1,0.108,0.435,135.182,254444,4,1,1
5UNWM3Keu6o0NrbigeRfh9,31,40,0.673,0.838,11,-5.243,0,0.0397,0.15,0,0.236,0.323,97.011,135289,4,1,1
5UUdxfBMwm0hLlLgnZtBFv,75,63,0.669,0.687,0,-4.753,1,0.043,0.152,0,0.308,0.386,123.903,145161,4,3,2
5Uy8Skuxzxf38jMDTndKIU,36,49.5,0.837,0.587,8,-7.76,1,0.214,0.0366,1,0.105,0.64,95.016,232628,4,2,1
5V0MlUE1Bft0mbLlND7FJz,74.42857143,79.71428571,0.553285714,0.299,5.714285714,-10.559,0.857142857,0.046928571,0.885142857,0,0.190714286,0.606428571,124.8148571,169990.4286,3.857142857,1.142857143,1
5v2WhpA59TJSdPh7LCx1lN,78,79,0.713,0.29,7,-16.365,1,0.0647,0.686,1,0.318,0.121,124.941,139440,4,1,1
5v8jlSmAQfrkTjAlpUfWtu,90,76.66666667,0.724,0.276,7,-12.25,1,0.0599,0.76,0,0.116,0.718,112.874,155933,4,3,2
5vBSrE1xujD2FXYRarbAXc,71,74,0.56,0.857,4,-4.145,0,0.0384,0.0594,0,0.381,0.432,119.975,215360,4,1,1
5VdG4Pm8hryqK7jAkdFlIo,74,61,0.697,0.718,10,-5.762,0,0.327,0.556,0,0.0938,0.787,85.763,198221,4,1,1
5veVxxPm1vzgi6pO2iVA8L,38,71,0.778,0.463,11,-7.603,1,0.0389,0.546,1,0.0731,0.496,121.999,194840,4,4,3
5vQ0cBbYI92oromnuqDEK5,2,17,0.587,0.718,9,-7.3715,0,0.0385,0.8265,1,0.239,0.2375,159.9575,193384,4,1,1
5vQfv3s2Z2SRdPZKr82ABw,67,77.5,0.747,0.833,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.008,215760,4,4,3
5VUUgGokjuoDnst6gNRZO5,32,35,0.695,0.574,8,-8.659,0,0.0799,0.0233,0,0.318,0.423,83.944,139286,4,2,1
5VxhGHbcuvqTLRUWzBUN8L,54,55,0.479,0.322,1,-12.765,1,0.0457,0.538,0,0.126,0.22,78.017,241000,4,1,1
5VXPJC0PNpJbzB10A39G8E,72,59,0.537,0.786,8,-4.331,1,0.0317,0.075,0,0.253,0.178,127.994,208140,3,2,2
5VyXOfvTQljStUXx1coETY,48,56,0.691,0.829,11,-5.638,1,0.0403,0.156,0,0.336,0.625,92.979,186774,4,3,3
5W5lPmtTMzpOCbe2avgPBi,54,42,0.687,0.86,11,-7.095,1,0.0402,0.126,1,0.119,0.801,140.809,198452,4,1,1
5WBincqAirIREkG5sXqeyq,46.6,61.88869048,0.6566,0.7196,5.4,-6.8755,0.5,0.2491,0.16412,0,0.16728,0.3125,123.088,204477.4,3.8,4.6,1.9
5wcYaJMgpLDF2IkhFXdIAg,66,52,0,0.0000201,5,-15.776,1,0,0,0,0,0,0,73887,0,3,1
5Wg2b4Mp42gicxEeDNawf7,71.5,76.875,0.7645,0.7135,7.5,-5.28175,0.5,0.1272,0.154025,0,0.1595,0.641,124.76525,158188,4,2.75,2.5
5wL65gvidIfXPAR2Pu0ptA,57,66,0.653,0.00446,10,-26.397,1,0.044,0.988,1,0.144,0.222,120.039,114000,4,1,1
5wlyJXaam6QmyDn8qBLZx8,63,54,0.764,0.713,2,-8.9,0,0.0311,0.128,1,0.145,0.67,132.993,260973,4,1,1
5wlZkgwhLD0Zbsj1sH99Dw,41,34.16666667,0.7795,0.6315,10.5,-7.251,0,0.299,0.14,0,0.2715,0.6885,94.654,204944.5,4,4.5,2
5wMfct6VVvaVQ8xGCXxIUa,76,66.5,0.605,0.783,3,-4.271,1,0.0324,0.299,1,0.133,0.105,124.015,208562,4,2,2
5Wpn7BDRJ8oq7CcF1EufWI,76,65.5,0.729,0.928,6,-4.279,1,0.0515,0.282,1,0.12,0.322,109.996,194182,4,2,2
5wTdspmxzb8V4ZjvDodpBo,77,73,0.733,0.859,9,-5.03,0,0.033,0.479,1,0.105,0.52,124.948,147840,4,2,2
5WUlDfRSoLAfcVSX1WnrxN,76.66666667,89.69907407,0.554166667,0.715333333,5.111111111,-4.909833333,0.611111111,0.066844444,0.112393889,0,0.121422222,0.429983333,124.106,210291.4444,4,1.722222222,1.166666667
5wUO3A6DT4tO5UDz21kE2Y,78,72.75,0.728,0.527,7,-7.508,1,0.227,0.57,0,0.13,0.817,168.017,243217,4,4,1
5wwneIFdawNgQ7GvKK29Z3,58,67.33333333,0.723,0.87,6,-4.96,1,0.0354,0.00266,0,0.0581,0.509,127.932,187074,4,3,3
5WWSL6rElJeUk3Uc1S2RyD,75,61,0.554,0.963,6,-3.762,0,0.035,0.000244,1,0.431,0.918,128.175,195147,4,1,1
5X4LWwbUFNzPkEas04uU82,70,72,0.714,0.798,5,-4.239,0,0.0612,0.00248,1,0.103,0.659,119.017,150819,4,2,2
5xBTCoOAs5wvR2jOEIgiGj,59,43.2,0.713,0.604,0,-6.976,0,0.373,0.524,0,0.113,0.78,81.958,225431,4,5,1
5xIGpnOC94WHygs1ZiQJ0a,25.5,27.58333334,0.691,0.663,8.5,-7.1505,0.5,0.1685,0.0128385,0,0.2435,0.5595,85.7185,198801,4,8,1
5XJDexmWFLWOkjOEjOVX3e,78,82.5,0.682,0.651,5,-7.009,0,0.191,0.508,0,0.0883,0.759,180.102,230000,3,2,2
5xKp3UyavIBUsGy3DQdXeF,59,68,0.679,0.877,1,-4.508,0,0.0361,0.00974,0,0.333,0.67,127.948,194360,4,1,1
5y2Xq6xcjJb2jVM54GHK3t,76.5,83.4375,0.449125,0.629375,4.75,-6.904,0.875,0.1407875,0.46625,0,0.154175,0.4905,139.77,209925.125,3.75,1.5,1.25
5Y5TRrQiqgUO4S36tzjIRZ,75.66666667,77.77777778,0.712333333,0.780666667,4.333333333,-5.810333333,0.666666667,0.064333333,0.07338,1,0.216666667,0.544333333,115.268,184404.3333,4,2.666666667,1.666666667
5yaF4LUw7ON1RmE4O8Q03C,81,76,0.753,0.355,8,-13.295,0,0.0898,0.48,1,0.122,0.506,111.863,120547,4,2,1
5YBSzuCs7WaFKNr7Bky0Uf,81,76,0.614,0.574,11,-7.961,1,0.466,0.0253,0,0.38,0.755,125.173,209107,5,2,2
5YFS41yoX0YuFY39fq21oN,63.5,67.375,0.70925,0.821,5.75,-4.929,0.25,0.114825,0.0642725,1,0.248225,0.746,124.215,193248,4,3.25,1.5
5yG7ZAZafVaAlMTeBybKAL,70,77,0.743,0.72,11,-3.753,1,0.124,0.192,1,0.109,0.519,163.99,209423,4,2,2
5YGY8feqx7naU7z4HrwZM6,78.85714286,84.73809524,0.588,0.616,5,-5.375571429,0.428571429,0.042814286,0.096101429,0,0.213757143,0.400857143,103.2355714,203348.7143,4,1.714285714,1.285714286
5YLmoInNaFjE42I4Gnd3rb,73,58,0.742,0.537,10,-8.297,0,0.0467,0.521,1,0.28,0.298,106.007,129382,4,1,1
5ypxebeHEIXjMtJb17uJlI,77,66,0.613,0.953,2,-3.435,1,0.0855,0.00148,1,0.152,0.537,105.046,213800,4,1,1
5YqOeecyPUWL51CTk57S0w,51,55.66666667,0.608,0.683,11,-5.565,0,0.243,0.128,0,0.0827,0.372,144.612,174307,4,3,2
5YV5crRpcdknHgEzystZHr,61,58.5,0.67,0.785,8,-6.119,1,0.0424,0.0149,0,0.0934,0.534,94.509,189108,4,2,2
5Zac830Rf5D42X4G5lIzqs,59.5,53.70833334,0.8235,0.666,1,-6.262,1,0.183,0.08835,0,0.0793,0.4675,115.5165,151236.5,4,3.5,3
5zaXYwewAXedKNCff45U5l,75,68,0.404,0.43,4,-12.327,1,0.224,0.538,0,0.0802,0.641,180.061,148053,4,1,1
5zB3Q6zAf7VWq0cfiHgzqf,62,61,0.63,0.759,10,-4.011,1,0.244,0.249,0,0.0673,0.843,176.206,175057,4,2,1
5zBAb4P2NoTps0shbgZvgj,50.71428571,60,0.491571429,0.460285714,2.571428571,-12.40628571,0.714285714,0.039785714,0.375528571,0,0.207228571,0.486714286,113.3391429,320971.4286,4,1,1
5zctI4wO9XSKS8XwcnqEHk,77,79.16666667,0.8285,0.5,4,-8.316,0.5,0.16715,0.11615,0,0.1175,0.406,95.992,163854,4,2,1
5zId1SmYy46E9v2KQsSTFR,75,63,0.682,0.543,1,-8.66,1,0.0688,0.261,0,0.108,0.112,127.526,267228,4,3,1
5ZpVCIL7BIuuIDq7Tlsh9V,0,0,0.368,0.665,10,-14.288,0,0.452,0.875,1,0.485,0.617,103.452,218220,4,2,1
5zRmtoBOCk7JaYHI78Y5b5,46.5,51.25,0.6195,0.808,4.75,-3.151,0.5,0.11065,0.12815,0,0.18825,0.6695,129.4495,189706,4,1.75,1.75
5ZsFI1h6hIdQRw2ti0hz81,72.125,81.6875,0.517125,0.536375,7.25,-7.7875,0.625,0.0663,0.227725,0,0.1242,0.1914375,114.4915,209612,4,1.375,1
601bmA9VRZnMVclsxG7W6T,62,69,0.805,0.622,1,-9.597,1,0.386,0.106,0,0.0973,0.774,148.093,152432,4,2,2
60BH6cAS9nH3mo4eQ0Tu1K,55,53,0.46,0.0834,9,-21.796,1,0.0456,0.98,1,0.105,0.369,120.001,249220,3,1,1
60d24wfXkVzDSfLS6hyCjZ,72.42857143,77.47619048,0.567714286,0.687285714,3.428571429,-5.675142857,0.428571429,0.0441,0.258228571,0,0.274585714,0.297857143,124.9608571,206887.4286,4,2.428571429,2.142857143
60df5JBRRPcnSpsIMxxwQm,74,77.66666667,0.73575,0.395,4.75,-11.06025,0.25,0.10145,0.484,0,0.20925,0.66975,100.308,163272.25,4,1.5,1.5
60rpJ9SgigSd16DOAG7GSa,82,80,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067,4,2,2
61bQ4nwIioR8w6PGxzpyY3,61.70588235,69.08578431,0.689764706,0.630411765,4.588235294,-6.928529412,0.294117647,0.169017647,0.177309412,0,0.120629412,0.469470588,136.2115294,199446.1765,4,2.647058824,1.705882353
61J0BktHv7PuP3tjTPYXSX,57,67.375,0.63325,0.717,3.5,-6.40325,0.75,0.03605,0.142675,0,0.18105,0.50225,133.87625,244895.25,3.75,1.5,1.25
61lyPtntblHJvA7FMMhi7E,69,74.5,0.636,0.761,9,-7.752,0,0.035,0.00377,1,0.0851,0.463,120.837,285596,4,2,1
61r4cE4aoOD50wPNhQ5fF7,34,51,0.665,0.519,4,-12.034,1,0.104,0.468,0,0.149,0.532,122.908,297184,4,1,1
6289Bbkkk3gaCbh1K7Rv8F,52.29411765,66.58823529,0.647529412,0.679352941,5.117647059,-7.199352941,0.235294118,0.150229412,0.218272941,0,0.117435294,0.384352941,124.9842941,207171.8235,4,2.705882353,1.058823529
62AOb5HYb8pcLyDVeVxtj5,21,22,0.628,0.718,2,-8.081,1,0.0277,0.159,1,0.118,0.657,99.993,270149,4,1,1
62C5P1caRIK12ndTkzNJjA,59.2,61.5,0.6006,0.674,2.8,-5.2158,0.6,0.06816,0.29868,0,0.21664,0.355,124.6158,212823.2,3.8,1.2,1.2
62F9BiUmjqeXbBztCwiX1U,70,65,0.591,0.682,8,-2.974,1,0.308,0.00193,0,0.103,0.277,108.953,213000,5,2,1
63bviSUQDcZQDVQXgcGSF0,70,59.33333333,0.764,0.603,1,-9.434,0,0.354,0.361,0,0.122,0.6,143.091,231666,4,3,2
63ebc5zUpJ36aoTDQJHa9B,74.5,71.11111111,0.883,0.674,11,-8.043,0,0.357,0.21,0,0.0678,0.73,141.02,278085,4,9,2
63iLDTZb43E6k8Ign6voma,46.25,55.82916667,0.741,0.615875,5.875,-7.48425,0.375,0.19515,0.1424125,0,0.156375,0.446125,102.86425,176585.625,4,2.625,1.375
63isdzBiMOaYkMiX6XddfB,47.5,45.25,0.556,0.849,8,-4.73,1,0.336,0.10535,0,0.231,0.393,127.2675,184648.5,4,1.5,1.5
63MQldklfxkjYDoUE4Tppz,73,73,0.3345,0.4925,6.5,-8.3475,0.5,0.03695,0.0257,1,0.06395,0.1752,106.953,245493.5,4,1,1
63pCdEiziMCDjGOdM1XCrJ,53.71428571,65.07142857,0.683571429,0.629571429,6.857142857,-6.521285714,0.285714286,0.181185714,0.169051429,0,0.176,0.501142857,123.3184286,162652.8571,3.857142857,2.285714286,2
63wjoROpeh5f11Qm93UiJ1,79,71,0.731,0.807,3,-6.492,0,0.1,0.181,1,0.319,0.765,114.759,179120,4,3,2
63yrD80RY3RNEM2YDpUpO8,78,84,0.576,0.593,9,-6.024,0,0.0306,0.0467,1,0.237,0.373,157.993,220013,4,1,1
647D92XNDYTUt5A0idePJ4,77,67,0.618,0.611,7,-6.654,0,0.11,0.477,1,0.162,0.224,88.07,218189,4,3,2
64EHXDoln95lnccszdPum0,75,68,0.804,0.323,0,-11.127,0,0.305,0.308,0,0.15,0.456,87.019,159293,4,1,1
64H8UqGLbJFHwKtGxiV8OP,92,79.66666667,0.773,0.47,2,-7.93,1,0.0299,0.0153,1,0.0851,0.399,94.995,162680,4,3,2
64KEffDW9EtZ1y2vBYgq8T,83.28571429,87.64285714,0.658285714,0.741714286,5.285714286,-4.829714286,0.857142857,0.061571429,0.127031429,0,0.140442857,0.504857143,116.5625714,183792.5714,4,2.285714286,2.142857143
64LBkYIFihN5wtjFyg4EYS,37,32,0.676,0.566,4,-13.315,1,0.112,0.0766,0,0.0498,0.929,99.874,194518,4,1,1
64M6ah0SkkRsnPGtGiRAbb,75.83333333,84.31944445,0.642333333,0.677,5.833333333,-5.7355,0.333333333,0.103783333,0.129988333,0,0.2008,0.41,99.16883333,200040.6667,4,3.166666667,2.666666667
64Ql0eGtS5olwVo47Km3zt,23,37,0.55,0.00586,0,-26.479,1,0.0642,0.991,1,0.103,0.437,119.643,119893,4,2,1
64rxQRJsLgZwHHyWKB8fiF,59.66666667,68.83333333,0.726,0.798,4,-8.268333333,0.333333333,0.048966667,0.251933333,0,0.234933333,0.658333333,114.339,220309.3333,4,1.666666667,1.333333333
654DFcL7uDicPrhWL8YXWN,51,64.66666667,0.729,0.799,8,-6.135,1,0.026,0.115,1,0.153,0.293,124.951,165729,4,3,3
656ibQgcoUQrUPdhQWRcI3,67,59.5,0.75,0.805,8,-6.438,0,0.324,0.145,0,0.297,0.882,120.008,151049,4,2,1
65ddsrNChT3wol9kEIJqKY,54.75,62.08333334,0.631,0.731,2,-6.30575,0.75,0.154,0.11735,0,0.169375,0.58625,112.5965,208907.75,4.25,3.75,1.25
65U1A6j2pIHfZXLoitJFXz,47,53,0.775,0.663,9.5,-8.1215,0.5,0.2085,0.2566,0,0.27855,0.538,93.5225,230352.5,4,2.5,1
65UvqHr2U1XdUXyMSooJ1A,21,14,0.797,0.67,2,-7.435,1,0.0419,0.0364,1,0.0339,0.818,111.941,223306,4,1,1
66CXWjxzNUsdJxJ2JdwvnR,83.36842105,92.50877193,0.631105263,0.708315789,4.684210526,-5.219,0.736842105,0.080894737,0.134263158,0,0.207221053,0.517157895,133.3776316,205239.8421,3.894736842,1.684210526,1.157894737
66W9LaWS0DPdL7Sz8iYGYe,77,77.5,0.496,0.408,0.5,-8.853,1,0.0825,0.8215,0,0.1355,0.473,70.34,216385.5,4,2,1
6758RYtQUoFGOvE0jUxQvK,53,57.83333333,0.633,0.706666667,3.666666667,-5.911666667,0.666666667,0.2072,0.257443333,0,0.3157,0.366,99.653,224789.6667,4,4.333333333,2.333333333
67ea9eGLXYMsO2eYQRui3w,77,72,0.489,0.724,5,-8.367,1,0.0352,0.313,1,0.287,0.15,117.292,300400,4,1,1
67hb7towEyKvt5Z8Bx306c,81,80.5,0.817,0.775,10,-4.767,0,0.108,0.277,0,0.108,0.806,126.984,234334,4,2,2
67MNhiAICFY6Pwc2YxCO0K,86,73,0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,184448,3,1,1
67rBxwqlwzDOypqZDILQQu,39,27.5,0.59,0.716,10,-10.636,0,0.0365,0.611,1,0.102,0.0408,124.999,368639,4,2,1
67Sk5TSKx9ZmeraljmALO3,28,19,0.494,0.87,2,-5.948,0,0.0459,0.0029,1,0.107,0.365,90.887,330053,4,4,1
687cZJR45JO7jhk1LHIbgq,77,84.66666667,0.835,0.691,0,-5.828,1,0.113,0.0159,0,0.108,0.581,103.999,263289,4,3,2
689NVwbmCkas0NcfyXlgxd,58,48.8,0.888,0.615,1,-7.323,1,0.248,0.0943,0,0.0877,0.649,126.454,163313,4,5,2
68aKxCNCC9CLaAkMXbbaSD,58,62.66666667,0.869,0.386,0,-12.607,1,0.56,0.062,0,0.106,0.53,147.277,166304,4,3,2
68NNfRvaf3otTQcgvnF0ed,62,57,0.588,0.89,8,-5.75,1,0.0622,0.0705,0,0.178,0.621,89.973,208001,4,1,1
68zhfroQU8MwS3DiuWBRRh,49,57,0.787,0.747,0,-8.378,1,0.177,0.252,0,0.366,0.487,119.725,171549,4,2,2
699OTQXzgjhIYAHMy9RyPD,80.8,89.8,0.6856,0.7386,6,-6.0382,0.8,0.2168,0.10106,0,0.4538,0.4614,103.9068,204454.6,4,1.8,1.8
69GGBxA162lTqCwzJG5jLp,82.5,85.5,0.626,0.66925,10.25,-6.03925,0.5,0.068425,0.16285,0,0.14625,0.5085,115.207,237030,4,2,2
69UfPJgUmFFAVT740qGVZi,82,79.66666667,0.226,0.202,9,-16.222,1,0.0333,0.907,0,0.387,0.186,94.208,183613,4,3,2
69xsfaOh8UOSNZyIsgQdrY,12,11,0.621,0.613,4,-14.244,0,0.038,0.0872,1,0.11,0.399,116.006,372381,4,1,1
6ach0t39ASOFQ6DcVYOLhp,48,41,0.714,0.713,5,-4.225,0,0.113,0.566,0,0.28,0.839,175.888,191406,4,2,2
6Ad91Jof8Niiw0lGLLi3NW,75,75.125,0.6015,0.8515,4,-3.5935,0.5,0.07295,0.012946,0,0.18225,0.4595,115.447,169735.5,4,3.5,3
6AFjXs2dv8aEDTRfOtzi7Q,62,46,0.45,0.431,6,-11.662,0,0.0608,0.604,0,0.212,0.63,117.291,182282,4,1,1
6agBXAcUugzO8DQTChZZrx,78,64,0.788,0.871,6,-5.782,0,0.043,0.172,1,0.115,0.401,128.195,91820,4,2,1
6AgTAQt8XS6jRWi4sX7w49,82,88.86805556,0.737,0.637916667,3.25,-6.2165,0.416666667,0.214058333,0.154933333,0,0.118966667,0.419666667,121.0379167,183691.75,4.166666667,2.5,1.583333333
6Ai8jzdg4zWQkXaFnU4l3e,3,5,0.438,0.411,9,-8.244,1,0.0303,0.886,1,0.14,0.199,129.162,208797,4,1,1
6aLKPuO7rSHfgRhDkYzfJF,44,39,0.845,0.587,1,-6.962,1,0.368,0.0534,1,0.351,0.606,163.41,99788,4,1,1
6aNclFtEB4Zn5SsduVcimw,15,41.33333333,0.659,0.0297,4,-24.575,0,0.0418,0.936,1,0.155,0.184,125.997,117143,3,3,1
6AQEfqGPSxZX0nJVonYxi6,40,60,0.619,0.834,10,-6.481,1,0.0405,0.0768,1,0.134,0.684,112.911,136589,4,1,1
6ASri4ePR7RlsvIQgWPJpS,80.25,84.79166667,0.69075,0.70025,8,-5.2055,0.25,0.052825,0.17925,0,0.24525,0.6535,124.3235,157250.75,4,2.5,2
6aTEn6geHllNtbAAcs8b3v,5,4.5,0.862,0.394,8,-11.357,0,0.145,0.435,0,0.113,0.497,100.006,194168,4,2,1
6AyATGg7mDgBlZ4N5uNog0,77.5,73,0.581,0.2915,1.5,-10.671,0.5,0.0267,0.873,1,0.11,0.293,103.9735,220945,4,1,1
6BeaPpdgW7R4Q1ZGqENbV0,64,53,0.712,0.732,7,-5.771,0,0.0619,0.168,0,0.209,0.807,108.006,135372,4,1,1
6bmlMHgSheBauioMgKv2tn,86,76.5,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,173333,4,2,2
6bMul6rmRS03x38tWKYifO,53,56.125,0.63775,0.80725,5.25,-6.7125,0.5,0.03245,0.30895,0,0.30705,0.609,122.70775,252390,4,1.25,1.25
6bPjJVb3mKaiW1qIT0b7ZF,31.5,51.25,0.545,0.4125,6.5,-10.187,1,0.21455,0.57,1,0.1249,0.227,150.38,152170.5,4,2,1
6bWxFw65IEJzBYjx3SxUXd,62,62,0.61,0.807,5,-4.997,1,0.0305,0.0769,0,0.376,0.689,112.031,214720,4,1,1
6bYFkBNvayh3nGqxcPp7Sv,33,48,0.125,0.793,2,-4.246,0,0.251,0.59,1,0.358,0.0398,177.974,376133,3,1,1
